Date,Time,S&P,Dow_Jones,NASDAQ,Skype（Microsoft）,Cisco,Facebook,Trading_Volume,Prev_Avg_Price,True_Price
3/30/20,3/30/20 13:30,2605.52,22097.69,7724.57,159.66,39.64,164.29,1333019,154.05,152.97
3/30/20,3/30/20 14:30,2602.36,22076.94,7713.18,159.91,39.78,163.57,1578500,152.87,152.3
3/30/20,3/30/20 15:30,2613.33,22169.13,7734.56,159.34,39.85,165.86,2159009,152.3,149.81
3/30/20,3/30/20 16:00,2626.65,22327.48,7774.15,160.23,39.94,165.95,1025825,149.86,150.88
3/31/20,3/31/20 10:30,2630.66,22377.38,7855.96,163.27,39.91,169.54,3667619,150.88,147.53
3/31/20,3/31/20 11:30,2639.25,22459.71,7853.71,163.03,39.78,170.86,1438264,147.52,145
3/31/20,3/31/20 12:30,2612.19,22229.92,7763.58,160.07,39.39,167.89,854827,145.09,145.43
3/31/20,3/31/20 13:30,2593.28,22070.29,7716.51,159.29,39.07,168.12,920529,145.43,144.73
3/31/20,3/31/20 14:30,2605.48,22164.62,7754.22,160.26,39.23,168.82,988372,144.78,147.26
3/31/20,3/31/20 15:30,2579.35,21936.9,7664.5,157.81,38.92,166.82,1085818,147.43,146.82
3/31/20,3/31/20 16:00,2584.59,21917.16,7700.1,157.71,38.94,166.8,653356,146.82,146.12
4/1/20,4/1/20 10:30,2501.1,21266.59,7501.82,155.32,38.27,161.95,3744934,146.12,137.3
4/1/20,4/1/20 11:30,2501.7,21288.49,7507.93,155.79,38.04,162.2,2152244,137.3,138.87
4/1/20,4/1/20 12:30,2484.68,21123.66,7445.14,154.73,37.99,160.6,1209764,138.91,136.71
4/1/20,4/1/20 13:30,2475.77,21035.42,7406,153.03,38.21,159.56,1216425,136.81,135.98
4/1/20,4/1/20 14:30,2475.97,21068.9,7392.02,152.93,38.24,159.54,850955,135.93,136.18
4/1/20,4/1/20 15:30,2459.4,20898.92,7333.39,151.33,37.82,159.11,819425,136.18,137.1
4/1/20,4/1/20 16:00,2470.5,20943.51,7360.58,152.11,37.97,159.6,997293,137.1,137
4/2/20,4/2/20 10:30,2505.19,21226.28,7430.42,152.89,38.65,159.75,10431227,137,124.92
4/2/20,4/2/20 11:30,2501.74,21177.09,7432.97,153.5,39.07,159.59,5472548,124.92,129.76
4/2/20,4/2/20 12:30,2516.31,21303.48,7462.43,154.73,39.19,159.92,2681947,129.82,126.5
4/2/20,4/2/20 13:30,2483.69,20996.31,7372.75,152.11,38.64,157.37,2036322,126.5,121.17
4/2/20,4/2/20 14:30,2479.46,20971.89,7346.06,151.73,38.67,156.78,1996072,121.18,121.91
4/2/20,4/2/20 15:30,2504.65,21230.29,7421.76,153.44,39.27,157.56,1723356,121.91,122.37
4/2/20,4/2/20 16:00,2526.9,21413.44,7487.31,155.26,39.8,158.19,1613123,122.37,121.93
4/3/20,4/3/20 10:30,2509.16,21205.46,7435.63,155.46,39.43,155.11,3023775,121.93,123.66
4/3/20,4/3/20 11:30,2489.24,21068.72,7386.48,154.89,39.03,154.07,1716948,123.66,123.89
4/3/20,4/3/20 12:30,2481.49,21025.57,7353.29,153.73,38.88,152.67,1547295,123.89,123.69
4/3/20,4/3/20 13:30,2470.04,20900,7319.6,152.91,38.75,152.58,911624,123.66,123.27
4/3/20,4/3/20 14:30,2472.86,20968.55,7325.31,153.15,38.93,151.83,826596,123.29,124.42
4/3/20,4/3/20 15:30,2483.11,21051.42,7343.98,153.51,38.91,152.14,1862767,124.42,126.95
4/3/20,4/3/20 16:00,2488.65,21052.53,7373.08,153.83,39.06,154.18,1421143,126.95,128.2
4/6/20,4/6/20 10:30,2600.54,22028.24,7707.01,160.15,40.26,159.75,9781854,128.2,116.79
4/6/20,4/6/20 11:30,2609.81,22096.26,7732.72,161.19,40.64,160.7,3393045,116.8,119.1
4/6/20,4/6/20 12:30,2628.07,22245.96,7779.65,161.96,40.74,162.43,1594351,119.1,120.52
4/6/20,4/6/20 13:30,2628.15,22259.88,7784.67,161.44,40.62,162.32,1877265,120.65,117.2
4/6/20,4/6/20 14:30,2625.89,22249.5,7778.89,161.81,40.69,163.16,2873402,117.2,118.61
4/6/20,4/6/20 15:30,2635.11,22345.33,7819.32,162.36,40.83,163.89,2222495,118.59,122.5
4/6/20,4/6/20 16:00,2663.68,22679.99,7913.24,165.27,41.43,165.55,2433180,122.5,122.9
4/7/20,4/7/20 10:30,2708.28,23147.25,7995.75,164.52,41.52,168.82,7988365,122.94,112.34
4/7/20,4/7/20 11:30,2720.32,23250.55,8016.71,166.4,41.67,169.2,2695696,112.33,113.79
4/7/20,4/7/20 12:30,2739.59,23421.15,8089.15,167.29,42.14,170.73,3029012,113.79,116.17
4/7/20,4/7/20 13:30,2724.88,23280.04,8047.72,167.22,41.83,170.6,1487119,116.17,115.1
4/7/20,4/7/20 14:30,2702.92,23092.12,7983.08,165.94,41.59,169.23,1103748,115.02,113.66
4/7/20,4/7/20 15:30,2668.01,22708.59,7901.6,164.47,40.74,168.38,1509572,113.69,113.77
4/7/20,4/7/20 16:00,2659.41,22653.86,7887.26,163.49,40.64,168.83,1465373,113.77,113.75
4/8/20,4/8/20 10:30,2683.04,22852.11,7950.21,164.35,41.27,168.31,5731780,113.75,123.1
4/8/20,4/8/20 11:30,2713.68,23142.51,8031.17,165.33,41.56,170.74,2687366,123.1,122.38
4/8/20,4/8/20 12:30,2719.37,23208.78,8034.09,165.04,41.57,171.06,1488295,122.38,123.79
4/8/20,4/8/20 13:30,2721.91,23197.84,8045,164.61,41.5,172.62,1713996,123.79,123.82
4/8/20,4/8/20 14:30,2735.74,23293.03,8061.77,165,41.51,173.24,1015452,123.82,124.38
4/8/20,4/8/20 15:30,2751.02,23412.81,8095.2,165.23,41.77,174.01,9779959,124.38,115.85
4/8/20,4/8/20 16:00,2749.98,23433.57,8090.9,165.13,41.74,174.28,3054674,115.85,117.81
4/9/20,4/9/20 10:30,2794.5,23856.74,8124.57,164.1,41.01,172.66,3856203,117.8,118.4
4/9/20,4/9/20 11:30,2793.88,23828.29,8130.66,165.05,41.31,172.85,1616787,118.4,118.95
4/9/20,4/9/20 12:30,2803.51,23893.32,8163.96,164.77,41.47,174.33,1193105,118.93,120.17
4/9/20,4/9/20 13:30,2816.82,23990.94,8199.39,165.03,41.66,175.51,1513599,120.1,123.16
4/9/20,4/9/20 14:30,2788.44,23742.08,8133.88,164.49,41.34,174.04,2110575,123.16,122.16
4/9/20,4/9/20 15:30,2791.94,23781.84,8138.72,165.22,41.25,173.86,1175174,122.23,123.8
4/9/20,4/9/20 16:00,2789.82,23719.37,8153.58,165.14,41.2,175.19,2097249,123.82,124.51
4/13/20,4/13/20 10:30,2742.07,23294.3,8082.01,163.7,40.68,171.44,4413605,124.51,129.49
4/13/20,4/13/20 11:30,2740.56,23246.56,8090.69,163.03,40.77,171.09,2503740,129.74,132.15
4/13/20,4/13/20 12:30,2746.26,23284.18,8106.56,162.88,40.83,171.6,2641773,132.15,134.33
4/13/20,4/13/20 13:30,2737.1,23212.64,8089.58,162.79,40.88,172.46,1936603,134.33,134.55
4/13/20,4/13/20 14:30,2745.38,23275.59,8122.44,162.91,41.06,173.5,1272977,134.52,135.63
4/13/20,4/13/20 15:30,2755.63,23349.44,8161.13,163.64,41.19,174.04,1138238,135.68,136.18
4/13/20,4/13/20 16:00,2761.63,23390.77,8192.43,165.51,41.22,174.79,1185178,136.23,135.92
4/14/20,4/14/20 10:30,2833.98,23938.91,8456.95,170.61,42.25,178.13,4126952,141.07,141.7
4/14/20,4/14/20 11:30,2816.51,23763.02,8416.88,170.52,42.06,176.98,1571063,141.7,142.6
4/14/20,4/14/20 12:30,2835.59,23945.6,8478.72,171.95,42.5,179.92,1560760,142.6,144.64
4/14/20,4/14/20 13:30,2838.13,23929.27,8497.4,172.72,42.49,180.43,1077490,144.64,143.55
4/14/20,4/14/20 14:30,2845.71,23949.26,8523.46,173.45,42.7,180.63,821448,143.55,143.72
4/14/20,4/14/20 15:30,2842.12,23906.66,8508.78,172.64,42.67,179.72,830137,143.79,143.12
4/14/20,4/14/20 16:00,2846.06,23949.76,8515.74,173.7,42.78,178.17,1002816,143.12,141.89
4/15/20,4/15/20 10:30,2767.85,23299.87,8345.24,170.97,41.48,174.74,4480127,141.89,148.61
4/15/20,4/15/20 11:30,2775.34,23354.28,8372.95,172.79,41.45,174.42,3480797,148.61,150.03
4/15/20,4/15/20 12:30,2775.31,23400.32,8369.49,172.35,41.5,175.01,1290449,150.19,149.95
4/15/20,4/15/20 13:30,2782.49,23455.45,8389.43,171.9,41.52,175.78,1010360,149.95,151.8
4/15/20,4/15/20 14:30,2793.47,23570.07,8433.12,172.81,41.79,177.22,1103905,151.86,150.86
4/15/20,4/15/20 15:30,2785.89,23514.03,8412.94,172.55,41.57,176.6,1178995,150.86,149.86
4/15/20,4/15/20 16:00,2783.36,23504.35,8393.18,171.88,41.52,176.97,1222637,149.86,151.56
4/16/20,4/16/20 10:30,2782.59,23356.58,8459.39,174.18,41.07,175.36,4403536,151.56,151.55
4/16/20,4/16/20 11:30,2795.36,23427.98,8530.68,176.12,41.39,176.65,2005828,151.63,151.73
4/16/20,4/16/20 12:30,2772.81,23256.28,8435.3,173.93,40.88,173.57,1836528,151.73,149.25
4/16/20,4/16/20 13:30,2784.47,23374.65,8460.6,174.62,41.17,173.56,1299285,149.25,148.35
4/16/20,4/16/20 14:30,2789.38,23439.03,8479.87,175.66,41.24,173.46,1189944,148.35,150.41
4/16/20,4/16/20 15:30,2796.02,23501.43,8497.94,175.87,41.48,174.74,1926257,150.34,150.23
4/16/20,4/16/20 16:00,2799.55,23537.68,8532.36,177.04,41.5,176.25,1123083,150.23,150.26
4/17/20,4/17/20 10:30,2843.99,23895.77,8608.41,178.59,42.04,179.47,3254259,150.26,148.58
4/17/20,4/17/20 11:30,2835.76,23882.08,8559.2,176.84,41.88,179.03,1263924,148.58,148.17
4/17/20,4/17/20 12:30,2840.42,23913.85,8568.02,176.21,41.92,178.78,1157370,148.09,151.11
4/17/20,4/17/20 13:30,2848.26,23986.3,8577.87,176.76,42.01,177.91,1711402,151.11,152.73
4/17/20,4/17/20 14:30,2838.51,23897.57,8552.3,176.3,42.01,177.23,1282442,152.73,151.71
4/17/20,4/17/20 15:30,2854.88,24063.25,8601.77,177.4,42.12,178.21,1116755,151.71,149.93
4/17/20,4/17/20 16:00,2874.56,24242.49,8650.14,178.6,42.48,179.24,1175789,149.93,150.06
