Date,Time,S&P,Dow_Jones,NASDAQ,Skype（Microsoft）,Cisco,Facebook,Trading_Volume,Prev_Avg_Price,True_Price,,From 2019.4.18 11:30 To 2020.4.17 16:00,,,Pre_Avg_Price: Average Open Stock Price of Zoom one hour earlier,,
2020/01/09,2020/01/09 11:30,3271.48,28936.41,9202.33,161.46,46.81,217.48,334912,71.77,72.72,,,,,,,
2020/01/09,2020/01/09 12:30,3268.96,28932.38,9185.04,161.21,46.75,216.89,296605,72.72,72.02,,,,,,,
2020/01/09,2020/01/09 13:30,3269.48,28924.87,9187.06,161.40,46.81,217.22,337612,72.02,72.01,,,,,,,
2020/01/09,2020/01/09 14:30,3272.26,28937.44,9194.11,161.44,46.78,217.58,257498,72.01,72.41,,,,,,,
2020/01/09,2020/01/09 15:30,3272.03,28943.08,9194.75,161.19,46.83,218.01,246243,72.41,72.35,,,,,,,
2020/01/09,2020/01/09 16:00,3274.70,28957.24,9203.43,161.65,46.88,218.30,384142,72.35,72.62,,,,,,,
2020/01/10,2020/01/10 10:30,3279.42,28970.68,9227.56,162.40,46.94,218.41,409726,72.62,73.14,,,,,,,
2020/01/10,2020/01/10 11:30,3275.83,28894.11,9215.25,162.14,46.88,218.97,270698,73.20,73.50,,,,,,,
2020/01/10,2020/01/10 12:30,3272.29,28885.80,9197.17,161.76,46.91,218.76,277051,73.50,72.98,,,,,,,
2020/01/10,2020/01/10 13:30,3276.16,28914.14,9209.04,161.69,47.04,219.35,126279,72.98,73.30,,,,,,,
2020/01/10,2020/01/10 14:30,3272.06,28883.31,9197.35,161.57,46.89,218.56,151938,73.30,73.52,,,,,,,
2020/01/10,2020/01/10 15:30,3266.21,28840.17,9179.89,161.20,46.75,217.90,184839,73.49,72.93,,,,,,,
2020/01/10,2020/01/10 16:00,3265.35,28823.70,9178.86,160.90,46.69,218.06,183763,72.93,73.09,,,,,,,
2020/01/13,2020/01/13 10:30,3274.64,28853.15,9216.90,161.00,46.97,220.59,781138,73.89,74.34,,,,,,,
2020/01/13,2020/01/13 11:30,3277.98,28873.63,9228.70,161.46,47.23,221.39,481382,74.34,74.76,,,,,,,
2020/01/13,2020/01/13 12:30,3283.28,28904.21,9251.08,162.08,47.34,221.49,932182,74.76,75.53,,,,,,,
2020/01/13,2020/01/13 13:30,3281.37,28872.51,9254.02,162.36,47.47,221.76,383213,75.53,74.47,,,,,,,
2020/01/13,2020/01/13 14:30,3283.80,28879.05,9261.60,162.53,47.36,221.64,290098,74.47,74.44,,,,,,,
2020/01/13,2020/01/13 15:30,3282.24,28862.07,9254.30,162.38,47.37,220.93,159705,74.44,74.11,,,,,,,
2020/01/13,2020/01/13 16:00,3288.10,28906.31,9273.93,162.84,47.52,221.91,260991,74.11,74.03,,,,,,,
2020/01/14,2020/01/14 10:30,3284.16,28931.77,9262.53,162.88,47.26,221.36,615187,74.30,73.43,,,,,,,
2020/01/14,2020/01/14 11:30,3285.79,28999.93,9259.69,162.45,47.37,220.89,221527,73.43,73.45,,,,,,,
2020/01/14,2020/01/14 12:30,3289.78,29028.25,9277.78,162.75,47.51,220.46,230170,73.41,73.91,,,,,,,
2020/01/14,2020/01/14 13:30,3293.53,29044.51,9294.18,162.93,47.49,220.28,153257,73.91,73.98,,,,,,,
2020/01/14,2020/01/14 14:30,3284.80,28952.36,9264.16,162.30,47.34,219.79,204720,73.98,73.71,,,,,,,
2020/01/14,2020/01/14 15:30,3279.66,28903.85,9245.70,161.66,47.29,219.37,176075,73.71,73.30,,,,,,,
2020/01/14,2020/01/14 16:00,3283.00,28939.20,9251.33,161.69,47.34,219.06,201105,73.33,73.16,,,,,,,
2020/01/15,2020/01/15 10:30,3292.50,29057.66,9283.62,163.00,47.75,221.38,431630,73.28,74.76,,,,,,,
2020/01/15,2020/01/15 11:30,3295.23,29081.51,9285.03,162.93,47.75,220.86,621781,74.70,75.99,,,,,,,
2020/01/15,2020/01/15 12:30,3295.26,29106.48,9289.52,163.32,47.69,221.44,629736,75.99,76.23,,,,,,,
2020/01/15,2020/01/15 13:30,3290.26,29057.48,9272.09,163.16,47.61,220.64,628152,76.33,77.24,,,,,,,
2020/01/15,2020/01/15 14:30,3294.67,29104.85,9282.50,163.38,47.60,221.00,611344,77.29,77.13,,,,,,,
2020/01/15,2020/01/15 15:30,3283.37,28997.16,9241.21,162.66,47.38,220.55,381882,77.13,76.52,,,,,,,
2020/01/15,2020/01/15 16:00,3289.33,29030.55,9258.70,162.74,47.56,221.15,566366,76.52,76.94,,,,,,,
2020/01/16,2020/01/16 10:30,3306.70,29201.30,9325.24,164.42,48.07,221.15,978792,76.94,76.60,,,,,,,
2020/01/16,2020/01/16 11:30,3305.14,29195.16,9309.51,164.22,48.25,220.92,582600,76.61,75.55,,,,,,,
2020/01/16,2020/01/16 12:30,3306.25,29188.02,9313.19,164.57,48.35,221.26,270365,75.51,75.95,,,,,,,
2020/01/16,2020/01/16 13:30,3306.55,29187.41,9316.20,164.46,48.28,221.20,204868,75.95,76.37,,,,,,,
2020/01/16,2020/01/16 14:30,3309.05,29212.83,9330.77,165.00,48.37,221.63,163231,76.36,76.68,,,,,,,
2020/01/16,2020/01/16 15:30,3310.36,29244.19,9331.94,165.08,48.44,221.22,208008,76.68,76.10,,,,,,,
2020/01/16,2020/01/16 16:00,3316.82,29297.57,9357.13,165.72,48.59,221.77,294260,76.11,76.11,,,,,,,
2020/01/17,2020/01/17 10:30,3326.12,29369.48,9379.90,165.95,48.80,221.54,358965,76.11,76.35,,,,,,,
2020/01/17,2020/01/17 11:30,3321.34,29319.66,9354.82,165.27,48.57,220.98,176054,76.39,76.01,,,,,,,
2020/01/17,2020/01/17 12:30,3325.11,29342.15,9366.30,165.64,48.50,221.29,110939,75.92,75.87,,,,,,,
2020/01/17,2020/01/17 13:30,3324.44,29312.70,9368.25,165.90,48.50,221.66,113300,75.84,75.91,,,,,,,
2020/01/17,2020/01/17 14:30,3324.41,29328.17,9367.54,165.86,48.51,221.97,141608,75.84,76.15,,,,,,,
2020/01/17,2020/01/17 15:30,3325.41,29325.66,9370.29,166.14,48.50,221.78,103375,76.15,75.84,,,,,,,
2020/01/17,2020/01/17 16:00,3329.51,29347.15,9388.94,166.64,48.56,222.14,298174,75.84,75.56,,,,,,,
2020/01/21,2020/01/21 10:30,3321.58,29273.10,9372.86,166.83,48.52,220.32,553734,75.56,75.50,,,,,,,
2020/01/21,2020/01/21 11:30,3325.81,29302.56,9389.78,167.45,48.48,221.04,171254,75.50,76.40,,,,,,,
2020/01/21,2020/01/21 12:30,3328.36,29320.10,9393.75,167.24,48.63,221.41,159180,76.40,76.37,,,,,,,
2020/01/21,2020/01/21 13:30,3323.79,29288.40,9374.60,166.63,48.51,221.27,129432,76.37,76.33,,,,,,,
2020/01/21,2020/01/21 14:30,3320.30,29160.17,9361.84,166.37,48.34,221.02,128044,76.33,76.41,,,,,,,
2020/01/21,2020/01/21 15:30,3324.37,29219.41,9381.16,166.55,48.39,221.33,165944,76.42,76.94,,,,,,,
2020/01/21,2020/01/21 16:00,3320.82,29196.24,9370.81,166.05,48.34,221.44,239925,76.97,76.73,,,,,,,
2020/01/22,2020/01/22 10:30,3335.48,29309.56,9431.23,166.62,48.97,221.81,281131,77.07,76.44,,,,,,,
2020/01/22,2020/01/22 11:30,3329.02,29214.85,9417.11,166.00,48.86,221.85,225046,76.45,76.41,,,,,,,
2020/01/22,2020/01/22 12:30,3325.75,29177.08,9407.32,165.50,48.76,222.05,173588,76.41,76.48,,,,,,,
2020/01/22,2020/01/22 13:30,3330.90,29265.06,9424.18,166.15,48.85,222.15,139675,76.50,76.41,,,,,,,
2020/01/22,2020/01/22 14:30,3328.63,29236.93,9408.46,165.69,48.79,222.18,169403,76.42,76.35,,,,,,,
2020/01/22,2020/01/22 15:30,3323.02,29200.61,9387.91,165.54,48.64,221.55,211719,76.32,75.94,,,,,,,
2020/01/22,2020/01/22 16:00,3321.76,29186.34,9383.77,165.25,48.60,221.32,266453,75.94,75.61,,,,,,,
2020/01/23,2020/01/23 10:30,3313.80,29083.37,9383.58,165.98,48.61,220.85,283562,75.67,75.61,,,,,,,
2020/01/23,2020/01/23 11:30,3305.44,28998.72,9357.04,165.38,48.41,219.90,120889,75.61,75.32,,,,,,,
2020/01/23,2020/01/23 12:30,3314.37,29066.70,9378.02,165.73,48.61,220.13,125673,75.32,75.16,,,,,,,
2020/01/23,2020/01/23 13:30,3313.98,29080.32,9374.80,165.45,48.60,219.92,128746,75.16,74.80,,,,,,,
2020/01/23,2020/01/23 14:30,3323.18,29156.09,9396.63,165.75,48.65,220.34,129152,74.81,74.51,,,,,,,
2020/01/23,2020/01/23 15:30,3325.79,29176.77,9405.07,165.94,48.59,220.33,199535,74.52,74.36,,,,,,,
2020/01/23,2020/01/23 16:00,3325.51,29160.09,9402.48,166.27,48.54,219.76,211402,74.33,74.47,,,,,,,
2020/01/24,2020/01/24 10:30,3318.54,29152.50,9401.53,166.43,48.67,220.09,355064,74.97,75.72,,,,,,,
2020/01/24,2020/01/24 11:30,3314.40,29123.88,9390.00,166.54,48.61,219.87,193992,75.70,74.99,,,,,,,
2020/01/24,2020/01/24 12:30,3300.58,29008.18,9338.17,165.66,48.48,218.28,222177,74.99,73.67,,,,,,,
2020/01/24,2020/01/24 13:30,3295.81,28973.66,9325.84,165.20,48.35,217.74,122060,73.67,73.64,,,,,,,
2020/01/24,2020/01/24 14:30,3285.21,28876.25,9286.61,164.23,48.17,216.49,298192,73.64,72.79,,,,,,,
2020/01/24,2020/01/24 15:30,3294.80,28987.05,9319.03,164.73,48.43,217.65,184513,72.78,73.22,,,,,,,
2020/01/24,2020/01/24 16:00,3295.45,28989.66,9314.91,164.59,48.39,217.94,222455,73.22,73.00,,,,,,,
2020/01/27,2020/01/27 10:30,3252.92,28641.70,9164.28,162.15,47.24,215.34,523949,71.33,71.19,,,,,,,
2020/01/27,2020/01/27 11:30,3247.23,28559.60,9140.79,162.25,46.94,214.65,397009,71.19,70.69,,,,,,,
2020/01/27,2020/01/27 12:30,3255.68,28649.51,9176.66,162.65,47.19,215.51,164134,70.69,71.01,,,,,,,
2020/01/27,2020/01/27 13:30,3256.52,28656.42,9178.28,162.57,47.22,215.35,100426,71.01,71.09,,,,,,,
2020/01/27,2020/01/27 14:30,3256.82,28651.86,9183.40,162.61,47.25,215.70,83967,71.09,71.05,,,,,,,
2020/01/27,2020/01/27 15:30,3248.05,28574.47,9151.68,161.97,47.14,215.01,126187,71.09,70.77,,,,,,,
2020/01/27,2020/01/27 16:00,3243.58,28535.19,9139.31,161.84,47.02,214.87,299029,70.77,70.44,,,,,,,
2020/01/28,2020/01/28 10:30,3270.69,28699.26,9232.12,164.34,47.37,215.65,340482,70.44,70.95,,,,,,,
2020/01/28,2020/01/28 11:30,3278.04,28763.17,9259.00,164.96,47.37,217.28,397746,70.95,72.30,,,,,,,
2020/01/28,2020/01/28 12:30,3281.05,28783.21,9273.39,164.96,47.46,218.05,172687,72.26,72.07,,,,,,,
2020/01/28,2020/01/28 13:30,3275.69,28748.76,9259.69,164.51,47.40,217.70,109468,72.07,71.73,,,,,,,
2020/01/28,2020/01/28 14:30,3281.26,28790.17,9274.29,164.88,47.37,217.98,106762,71.73,71.71,,,,,,,
2020/01/28,2020/01/28 15:30,3283.78,28792.95,9286.54,165.24,47.42,218.22,262173,71.71,71.78,,,,,,,
2020/01/28,2020/01/28 16:00,3276.25,28722.58,9269.68,165.01,47.32,217.79,172680,71.78,71.51,,,,,,,
2020/01/29,2020/01/29 10:30,3279.97,28809.92,9274.25,166.08,46.96,219.89,286065,72.51,72.08,,,,,,,
2020/01/29,2020/01/29 11:30,3287.57,28870.49,9297.01,166.60,46.96,221.55,268454,72.07,73.39,,,,,,,
2020/01/29,2020/01/29 12:30,3287.08,28853.46,9303.45,167.15,46.99,222.34,178611,73.39,73.76,,,,,,,
2020/01/29,2020/01/29 13:30,3289.39,28881.39,9311.54,167.62,46.94,222.90,137860,73.79,73.78,,,,,,,
2020/01/29,2020/01/29 14:30,3289.36,28869.80,9316.42,167.97,46.88,223.10,143398,73.78,73.97,,,,,,,
2020/01/29,2020/01/29 15:30,3280.52,28799.79,9297.57,167.61,46.63,223.10,140131,73.97,73.74,,,,,,,
2020/01/29,2020/01/29 16:00,3273.43,28734.58,9275.16,167.58,46.61,223.23,150485,73.74,73.58,,,,,,,
2020/01/30,2020/01/30 10:30,3258.69,28643.71,9239.55,171.51,46.20,209.81,342510,73.58,74.49,,,,,,,
2020/01/30,2020/01/30 11:30,3256.35,28621.48,9222.70,171.29,46.17,209.00,317833,74.56,73.68,,,,,,,
2020/01/30,2020/01/30 12:30,3253.53,28594.80,9215.99,171.09,46.06,208.37,69019,73.68,73.48,,,,,,,
2020/01/30,2020/01/30 13:30,3250.08,28559.10,9204.91,170.80,46.00,209.12,228557,73.55,73.42,,,,,,,
2020/01/30,2020/01/30 14:30,3257.91,28621.96,9232.40,171.36,46.07,209.68,96276,73.38,74.04,,,,,,,
2020/01/30,2020/01/30 15:30,3272.61,28755.78,9273.30,172.45,46.58,209.90,147737,74.04,74.38,,,,,,,
2020/01/30,2020/01/30 16:00,3283.61,28858.80,9298.93,172.31,46.80,209.53,192210,74.38,74.54,,,,,,,
2020/01/31,2020/01/31 10:30,3253.71,28533.24,9229.70,170.45,45.91,205.07,279936,74.27,74.01,,,,,,,
2020/01/31,2020/01/31 11:30,3237.65,28411.64,9183.05,169.74,45.68,203.13,300091,74.01,74.12,,,,,,,
2020/01/31,2020/01/31 12:30,3238.44,28412.65,9196.21,169.91,45.78,203.90,156778,74.12,74.41,,,,,,,
2020/01/31,2020/01/31 13:30,3229.47,28328.85,9171.61,170.05,45.67,202.44,260652,74.37,75.28,,,,,,,
2020/01/31,2020/01/31 14:30,3230.71,28302.56,9171.52,170.40,45.63,201.68,532074,75.28,75.37,,,,,,,
2020/01/31,2020/01/31 15:30,3219.99,28212.94,9140.67,169.53,45.50,201.11,276745,75.37,75.73,,,,,,,
2020/01/31,2020/01/31 16:00,3225.42,28255.76,9150.94,169.77,45.54,201.91,650802,75.73,76.30,,,,,,,
2020/02/03,2020/02/03 10:30,3266.87,28609.64,9297.34,172.42,46.36,204.62,4575143,76.30,84.66,,,,,,,
2020/02/03,2020/02/03 11:30,3254.15,28491.80,9276.26,172.11,46.10,203.49,1506668,84.66,84.60,,,,,,,
2020/02/03,2020/02/03 12:30,3252.88,28448.15,9272.50,172.85,46.11,203.75,941467,84.52,84.74,,,,,,,
2020/02/03,2020/02/03 13:30,3250.52,28409.85,9259.54,173.07,46.05,203.70,1171065,84.72,86.85,,,,,,,
2020/02/03,2020/02/03 14:30,3250.78,28410.73,9268.87,173.46,46.07,204.25,1738083,86.85,87.00,,,,,,,
2020/02/03,2020/02/03 15:30,3254.95,28467.23,9283.44,173.73,46.20,203.91,1387343,87.01,88.15,,,,,,,
2020/02/03,2020/02/03 16:00,3248.92,28399.81,9273.40,173.91,46.09,204.19,1501167,88.15,87.66,,,,,,,
2020/02/04,2020/02/04 10:30,3297.32,28856.45,9415.98,178.23,47.03,207.91,5009074,87.66,84.42,,,,,,,
2020/02/04,2020/02/04 11:30,3300.76,28872.26,9440.81,179.25,47.18,208.15,1664719,84.33,84.71,,,,,,,
2020/02/04,2020/02/04 12:30,3304.94,28890.50,9460.11,179.44,47.16,208.98,984799,84.72,85.80,,,,,,,
2020/02/04,2020/02/04 13:30,3300.21,28845.85,9454.24,178.94,47.01,209.37,722566,85.80,86.27,,,,,,,
2020/02/04,2020/02/04 14:30,3302.83,28864.92,9466.16,178.93,47.04,209.43,635204,86.27,86.48,,,,,,,
2020/02/04,2020/02/04 15:30,3304.17,28862.93,9483.01,179.16,47.15,210.27,464385,86.48,86.62,,,,,,,
2020/02/04,2020/02/04 16:00,3297.59,28807.63,9467.97,179.63,47.17,209.83,795000,86.62,85.79,,,,,,,
2020/02/05,2020/02/05 10:30,3316.93,29026.75,9514.41,180.68,47.89,209.99,2543595,85.77,89.09,,,,,,,
2020/02/05,2020/02/05 11:30,3324.10,29113.14,9491.93,178.98,47.90,209.97,786688,89.02,86.88,,,,,,,
2020/02/05,2020/02/05 12:30,3326.26,29151.34,9496.64,178.97,47.96,209.93,442097,86.86,87.50,,,,,,,
2020/02/05,2020/02/05 13:30,3325.28,29164.70,9487.29,178.35,47.90,209.96,287670,87.50,86.76,,,,,,,
2020/02/05,2020/02/05 14:30,3328.45,29216.46,9494.07,178.73,47.98,209.14,206612,86.76,87.21,,,,,,,
2020/02/05,2020/02/05 15:30,3334.00,29287.71,9509.69,179.53,48.02,209.60,327101,87.26,86.85,,,,,,,
2020/02/05,2020/02/05 16:00,3334.68,29290.85,9508.68,179.41,47.99,210.11,408376,86.85,86.99,,,,,,,
2020/02/06,2020/02/06 10:30,3339.16,29283.87,9534.34,181.09,47.93,209.67,710629,87.00,88.24,,,,,,,
2020/02/06,2020/02/06 11:30,3345.92,29385.80,9566.85,182.31,48.10,210.54,321382,88.24,88.78,,,,,,,
2020/02/06,2020/02/06 12:30,3346.16,29396.81,9564.91,182.35,48.19,210.67,194709,88.78,88.95,,,,,,,
2020/02/06,2020/02/06 13:30,3344.12,29366.75,9564.72,182.71,48.15,210.73,249523,88.95,88.12,,,,,,,
2020/02/06,2020/02/06 14:30,3346.94,29398.47,9566.66,182.65,48.34,210.63,206363,88.11,88.54,,,,,,,
2020/02/06,2020/02/06 15:30,3342.52,29354.41,9555.23,182.23,48.17,210.31,251719,88.52,87.87,,,,,,,
2020/02/06,2020/02/06 16:00,3345.78,29379.77,9572.15,183.13,48.23,210.85,417205,87.85,87.26,,,,,,,
2020/02/07,2020/02/07 10:30,3335.93,29231.34,9539.22,184.63,47.62,211.18,1133711,87.23,87.90,,,,,,,
2020/02/07,2020/02/07 11:30,3339.14,29218.40,9561.98,184.76,47.76,212.70,514526,87.90,88.97,,,,,,,
2020/02/07,2020/02/07 12:30,3339.35,29193.28,9566.23,184.71,47.71,212.50,183454,88.99,89.08,,,,,,,
2020/02/07,2020/02/07 13:30,3337.21,29189.86,9555.64,184.26,47.69,212.56,141402,89.02,88.27,,,,,,,
2020/02/07,2020/02/07 14:30,3327.23,29103.29,9513.69,182.74,47.51,211.35,233465,88.29,87.94,,,,,,,
2020/02/07,2020/02/07 15:30,3328.69,29110.58,9516.77,183.60,47.57,211.97,125528,87.94,88.32,,,,,,,
2020/02/07,2020/02/07 16:00,3327.70,29102.51,9520.51,183.39,47.52,212.33,255912,88.32,88.64,,,,,,,
2020/02/10,2020/02/10 10:30,3338.60,29191.67,9568.12,185.96,47.95,213.45,554260,88.64,88.55,,,,,,,
2020/02/10,2020/02/10 11:30,3340.00,29188.58,9579.09,186.27,47.83,212.55,213949,88.55,88.44,,,,,,,
2020/02/10,2020/02/10 12:30,3336.94,29150.20,9571.54,185.90,47.76,212.05,264540,88.44,89.16,,,,,,,
2020/02/10,2020/02/10 13:30,3337.83,29160.29,9582.28,186.47,47.86,212.43,348065,89.16,89.08,,,,,,,
2020/02/10,2020/02/10 14:30,3338.73,29169.10,9585.52,186.24,48.02,212.49,135243,89.08,89.15,,,,,,,
2020/02/10,2020/02/10 15:30,3346.20,29233.02,9611.02,187.40,48.30,212.69,248333,89.15,89.75,,,,,,,
2020/02/10,2020/02/10 16:00,3352.09,29276.82,9628.39,188.19,48.41,213.06,255143,89.75,89.67,,,,,,,
2020/02/11,2020/02/11 10:30,3374.78,29402.75,9709.48,188.49,49.19,209.72,634613,89.67,89.51,,,,,,,
2020/02/11,2020/02/11 11:30,3367.89,29313.72,9699.53,187.75,48.98,210.17,720495,89.55,89.76,,,,,,,
2020/02/11,2020/02/11 12:30,3365.25,29307.39,9677.22,186.22,48.93,208.14,459988,89.76,90.07,,,,,,,
2020/02/11,2020/02/11 13:30,3367.54,29318.86,9691.19,186.46,48.75,208.70,188891,90.07,89.56,,,,,,,
2020/02/11,2020/02/11 14:30,3361.51,29285.46,9650.14,184.75,48.64,207.47,136609,89.56,89.31,,,,,,,
2020/02/11,2020/02/11 15:30,3358.44,29257.64,9637.34,183.88,48.59,207.70,332013,89.28,88.49,,,,,,,
2020/02/11,2020/02/11 16:00,3357.75,29276.34,9638.94,183.94,48.67,207.19,219335,88.49,88.68,,,,,,,
2020/02/12,2020/02/12 10:30,3373.43,29490.63,9678.65,182.41,49.44,208.48,639045,88.70,87.21,,,,,,,
2020/02/12,2020/02/12 11:30,3376.51,29481.02,9702.51,183.53,49.17,210.21,252229,87.21,88.14,,,,,,,
2020/02/12,2020/02/12 12:30,3375.48,29489.11,9709.88,184.05,49.00,210.80,153896,88.32,88.38,,,,,,,
2020/02/12,2020/02/12 13:30,3373.19,29471.52,9709.54,183.68,49.22,210.89,125156,88.38,88.34,,,,,,,
2020/02/12,2020/02/12 14:30,3375.62,29510.03,9707.86,183.36,49.40,210.78,133609,88.31,88.02,,,,,,,
2020/02/12,2020/02/12 15:30,3376.51,29514.16,9711.60,183.37,49.36,210.45,152104,88.02,88.24,,,,,,,
2020/02/12,2020/02/12 16:00,3379.45,29551.42,9725.96,184.21,49.46,210.76,173994,88.24,88.28,,,,,,,
2020/02/13,2020/02/13 10:30,3367.76,29391.21,9691.21,184.08,46.59,211.33,782853,87.61,89.88,,,,,,,
2020/02/13,2020/02/13 11:30,3377.76,29470.55,9723.51,185.16,46.69,212.34,998570,89.88,90.61,,,,,,,
2020/02/13,2020/02/13 12:30,3379.95,29502.74,9731.50,184.76,46.89,212.55,299985,90.61,90.16,,,,,,,
2020/02/13,2020/02/13 13:30,3378.87,29485.74,9724.17,184.52,46.88,213.20,252226,90.16,90.54,,,,,,,
2020/02/13,2020/02/13 14:30,3380.71,29487.87,9733.92,182.80,46.99,213.58,469873,90.54,90.80,,,,,,,
2020/02/13,2020/02/13 15:30,3377.53,29460.37,9721.33,183.42,47.16,213.53,261370,90.80,90.38,,,,,,,
2020/02/13,2020/02/13 16:00,3373.95,29423.24,9711.97,183.21,46.88,213.14,302267,90.38,89.86,,,,,,,
2020/02/14,2020/02/14 10:30,3375.39,29411.93,9722.10,183.53,46.34,214.34,622013,90.88,90.92,,,,,,,
2020/02/14,2020/02/14 11:30,3378.14,29413.79,9736.04,184.18,46.34,214.12,445400,90.92,91.01,,,,,,,
2020/02/14,2020/02/14 12:30,3373.24,29379.64,9714.51,183.53,46.22,213.33,371270,91.01,90.25,,,,,,,
2020/02/14,2020/02/14 13:30,3370.28,29326.37,9704.08,183.77,46.16,212.76,171306,90.25,90.74,,,,,,,
2020/02/14,2020/02/14 14:30,3372.17,29334.39,9708.91,184.04,46.28,213.77,174677,90.74,91.07,,,,,,,
2020/02/14,2020/02/14 15:30,3372.27,29326.94,9709.25,184.01,46.48,213.83,213576,91.07,91.00,,,,,,,
2020/02/14,2020/02/14 16:00,3380.15,29398.15,9731.18,184.85,46.53,214.18,262718,91.00,90.95,,,,,,,
2020/02/18,2020/02/18 10:30,3365.89,29222.88,9701.86,186.20,46.06,216.57,2404968,93.02,97.02,,,,,,,
2020/02/18,2020/02/18 11:30,3359.73,29154.76,9694.04,185.87,45.96,216.49,958961,96.94,96.34,,,,,,,
2020/02/18,2020/02/18 12:30,3362.59,29166.91,9696.14,186.10,45.95,217.09,454120,96.34,96.88,,,,,,,
2020/02/18,2020/02/18 13:30,3367.73,29209.44,9717.86,186.23,46.14,217.22,374694,96.93,96.90,,,,,,,
2020/02/18,2020/02/18 14:30,3371.83,29249.96,9733.14,186.45,46.25,217.41,377646,96.90,96.81,,,,,,,
2020/02/18,2020/02/18 15:30,3371.38,29242.28,9735.49,186.95,46.18,217.58,469310,96.81,96.73,,,,,,,
2020/02/18,2020/02/18 16:00,3370.29,29232.19,9732.74,186.72,46.15,217.80,422996,96.73,96.39,,,,,,,
2020/02/19,2020/02/19 10:30,3384.93,29311.35,9806.24,186.95,45.92,217.61,2230744,96.39,101.10,,,,,,,
2020/02/19,2020/02/19 11:30,3390.83,29379.18,9824.84,187.55,45.63,217.35,1056088,101.10,102.72,,,,,,,
2020/02/19,2020/02/19 12:30,3390.28,29388.13,9823.43,187.01,45.55,217.52,933682,102.83,103.34,,,,,,,
2020/02/19,2020/02/19 13:30,3390.72,29382.23,9826.68,187.32,45.54,217.91,574466,103.33,103.79,,,,,,,
2020/02/19,2020/02/19 14:30,3391.06,29383.01,9831.71,187.63,45.61,217.96,508792,103.79,104.80,,,,,,,
2020/02/19,2020/02/19 15:30,3389.56,29377.54,9824.42,187.42,45.63,217.94,1532629,104.80,103.83,,,,,,,
2020/02/19,2020/02/19 16:00,3386.15,29348.03,9817.18,187.28,45.86,217.49,718376,103.88,103.93,,,,,,,
2020/02/20,2020/02/20 10:30,3385.96,29346.12,9806.49,186.13,45.91,217.99,2948637,103.93,110.30,,,,,,,
2020/02/20,2020/02/20 11:30,3359.16,29113.30,9709.26,183.16,45.77,214.74,2883156,110.39,103.56,,,,,,,
2020/02/20,2020/02/20 12:30,3354.46,29087.14,9680.02,182.96,45.69,214.15,1846816,103.56,105.22,,,,,,,
2020/02/20,2020/02/20 13:30,3365.43,29170.59,9718.80,183.70,45.96,214.64,1097799,105.22,106.37,,,,,,,
2020/02/20,2020/02/20 14:30,3367.11,29178.07,9731.98,184.10,46.13,214.82,929139,106.36,106.21,,,,,,,
2020/02/20,2020/02/20 15:30,3372.61,29216.75,9746.48,184.32,46.37,215.25,695611,106.21,105.62,,,,,,,
2020/02/20,2020/02/20 16:00,3373.23,29219.98,9750.97,184.42,46.41,214.58,785075,105.63,105.29,,,,,,,
2020/02/21,2020/02/21 10:30,3344.41,28981.22,9630.85,181.00,46.00,211.57,2202639,105.29,100.85,,,,,,,
2020/02/21,2020/02/21 11:30,3346.43,29026.21,9620.16,180.60,45.97,211.51,694427,100.92,101.75,,,,,,,
2020/02/21,2020/02/21 12:30,3344.83,29026.48,9625.49,179.97,45.88,210.87,762678,101.75,102.78,,,,,,,
2020/02/21,2020/02/21 13:30,3337.46,28971.97,9591.68,178.70,45.80,210.00,347037,102.78,101.88,,,,,,,
2020/02/21,2020/02/21 14:30,3335.71,28974.54,9560.87,177.92,45.81,210.10,506151,101.88,101.70,,,,,,,
2020/02/21,2020/02/21 15:30,3333.58,28954.56,9558.80,178.04,45.73,209.79,344209,101.70,101.07,,,,,,,
2020/02/21,2020/02/21 16:00,3337.74,28992.47,9576.59,178.59,45.87,210.18,595140,101.07,101.76,,,,,,,
2020/02/24,2020/02/24 10:30,3244.56,28174.71,9263.79,172.23,44.31,201.84,4376409,101.76,108.25,,,,,,,
2020/02/24,2020/02/24 11:30,3243.56,28147.95,9252.27,171.82,44.31,200.54,1882661,108.25,104.63,,,,,,,
2020/02/24,2020/02/24 12:30,3227.91,28013.95,9214.02,171.73,44.10,199.05,1427538,104.77,103.50,,,,,,,
2020/02/24,2020/02/24 13:30,3225.52,27996.92,9213.36,171.66,44.04,199.07,968332,103.50,104.18,,,,,,,
2020/02/24,2020/02/24 14:30,3237.49,28074.32,9251.15,172.81,43.94,199.72,896009,104.18,105.07,,,,,,,
2020/02/24,2020/02/24 15:30,3239.05,28080.39,9263.75,172.43,43.94,201.33,1329445,105.07,106.25,,,,,,,
2020/02/24,2020/02/24 16:00,3225.90,27961.08,9221.28,170.89,43.59,200.72,988009,106.22,105.01,,,,,,,
2020/02/25,2020/02/25 10:30,3207.25,27831.38,9178.17,171.97,43.04,200.89,4596874,108.52,108.62,,,,,,,
2020/02/25,2020/02/25 11:30,3185.65,27616.11,9098.24,170.84,42.66,200.33,2269015,108.62,106.26,,,,,,,
2020/02/25,2020/02/25 12:30,3185.49,27597.49,9120.14,171.90,42.44,201.18,1275248,106.30,108.27,,,,,,,
